EmployeeID,NIK,orighiredate_key,department_name,job_title,BUSINESS_UNIT
4050,7104111908630015,5/19/1997,Bakery,Baker,STORES
4051,9106141808630006,5/19/1997,Processed Foods,Shelf Stocker,STORES
4054,3212054609630018,5/29/1997,Processed Foods,Shelf Stocker,STORES
4055,3505130709630003,5/29/1997,Processed Foods,Shelf Stocker,STORES
4056,3173010909630005,5/30/1997,Produce,Produce Clerk,STORES
4059,6502155509630015,6/2/1997,Produce,Produce Clerk,STORES
4060,5318055509630001,6/2/1997,Produce,Produce Clerk,STORES
4061,7173041709630001,6/3/1997,Produce,Produce Clerk,STORES
4064,5202121909630014,6/4/1997,Produce,Produce Clerk,STORES
4066,8172042009630003,6/5/1997,Produce,Produce Clerk,STORES
4068,3373012409630013,6/7/1997,Bakery,Baker,STORES
4069,9209186609630006,6/8/1997,Produce,Produce Clerk,STORES
4070,5321047009630002,6/10/1997,Produce,Produce Clerk,STORES
4071,5202097009630005,6/10/1997,Bakery,Baker,STORES
4074,6408084510630002,6/13/1997,Produce,Produce Clerk,STORES
4076,1805294710630008,6/14/1997,Bakery,Baker,STORES
4077,3325010710630010,6/14/1997,Processed Foods,Shelf Stocker,STORES
4078,3511100810630015,6/14/1997,Bakery,Baker,STORES
4079,9113494810630009,6/14/1997,Bakery,Baker,STORES
4081,1109081110630017,6/16/1997,Customer Service,Cashier,STORES
4083,5202041410630014,6/18/1997,Bakery,Baker,STORES
4084,7371091410630014,6/18/1997,Produce,Produce Clerk,STORES
4086,1401033010630014,6/26/1997,Produce,Produce Clerk,STORES
4088,1205137110630019,6/27/1997,Bakery,Baker,STORES
4089,3503080211630006,6/28/1997,Produce,Produce Clerk,STORES
4090,1804194611630009,6/30/1997,Processed Foods,Shelf Stocker,STORES
4092,1118041111630001,7/2/1997,Produce,Produce Clerk,STORES
4095,3309221411630016,7/4/1997,Produce,Produce Clerk,STORES
4096,3319051711630008,7/6/1997,Produce,Produce Clerk,STORES
4097,3403152111630018,7/8/1997,Bakery,Baker,STORES
4100,5108044712630016,7/16/1997,Produce,Produce Clerk,STORES
4101,5206094912630003,7/17/1997,Produce,Produce Clerk,STORES
4102,1201090812630007,7/17/1997,Meats,Meat Cutter,STORES
4104,3312104912630011,7/17/1997,Bakery,Baker,STORES
4105,1103045312630014,7/19/1997,Produce,Produce Clerk,STORES
4106,6409025412630019,7/20/1997,Produce,Produce Clerk,STORES
4108,7603051712630006,7/21/1997,Produce,Produce Clerk,STORES
4109,8108136012630013,7/23/1997,Produce,Produce Clerk,STORES
4112,3215102612630004,7/26/1997,Produce,Produce Clerk,STORES
4113,1308132712630014,7/27/1997,Bakery,Baker,STORES
4114,6207067012630014,7/28/1997,Bakery,Baker,STORES
4117,5319074501640004,7/31/1997,Produce,Produce Clerk,STORES
4119,1804224701640015,8/2/1997,Produce,Produce Clerk,STORES
4120,1220090801640005,8/2/1997,Produce,Produce Clerk,STORES
4121,9108021601640001,8/6/1997,Produce,Produce Clerk,STORES
4122,3508031801640006,8/7/1997,Bakery,Baker,STORES
4123,3101021801640009,8/7/1997,Produce,Produce Clerk,STORES
4124,3404132001640009,8/8/1997,Produce,Produce Clerk,STORES
4126,1376046101640004,8/9/1997,Produce,Produce Clerk,STORES
4127,1704012301640014,8/10/1997,Processed Foods,Shelf Stocker,STORES
4130,3202274202640013,8/15/1997,Produce,Produce Clerk,STORES
4132,3216024302640011,8/16/1997,Produce,Produce Clerk,STORES
4137,9128024902640018,8/19/1997,Bakery,Baker,STORES
4139,3306065102640006,8/20/1997,Produce,Produce Clerk,STORES
4144,5319065402640013,8/22/1997,Bakery,Baker,STORES
4145,3175051802640004,8/24/1997,Bakery,Baker,STORES
4147,6201056502640008,8/27/1997,Bakery,Baker,STORES
4148,1610106702640009,8/28/1997,Bakery,Baker,STORES
4151,8204184903640008,9/3/1997,Produce,Produce Clerk,STORES
4153,3515135003640009,9/3/1997,Processed Foods,Shelf Stocker,STORES
4154,6104205403640010,9/5/1997,Produce,Produce Clerk,STORES
4155,6308055703640016,9/7/1997,Produce,Produce Clerk,STORES
4156,6108091803640012,9/7/1997,Produce,Produce Clerk,STORES
4160,3516066003640018,9/9/1997,Produce,Produce Clerk,STORES
4161,3302010404640018,9/16/1997,Customer Service,Cashier,STORES
4163,3527050804640003,9/19/1997,Produce,Produce Clerk,STORES
4164,1607091604640005,9/23/1997,Produce,Produce Clerk,STORES
4165,3402011904640003,9/24/1997,Bakery,Baker,STORES
4167,3573042004640019,9/25/1997,Bakery,Baker,STORES
4168,9124072104640003,9/25/1997,Processed Foods,Shelf Stocker,STORES
4170,3202036504640002,9/28/1997,Customer Service,Cashier,STORES
4171,8108102604640017,9/28/1997,Produce,Produce Clerk,STORES
4172,7322106504640002,9/28/1997,Produce,Produce Clerk,STORES
4173,7309052704640001,9/29/1997,Bakery,Baker,STORES
4174,7407047004640005,9/30/1997,Produce,Produce Clerk,STORES
4177,3210014305640002,10/2/1997,Produce,Produce Clerk,STORES
4178,3510230505640004,10/3/1997,Produce,Produce Clerk,STORES
4180,1111104905640004,10/5/1997,Produce,Produce Clerk,STORES
4181,1305135005640019,10/5/1997,Produce,Produce Clerk,STORES
4184,1802045105640012,10/6/1997,Produce,Produce Clerk,STORES
4185,6303111205640006,10/7/1997,Produce,Produce Clerk,STORES
4186,1271161505640019,10/8/1997,Bakery,Baker,STORES
4187,5318065505640004,10/8/1997,Customer Service,Cashier,STORES
4188,6309015605640005,10/9/1997,Produce,Produce Clerk,STORES
4189,7105125605640009,10/9/1997,Bakery,Baker,STORES
4190,7603076705640014,10/14/1997,Customer Service,Cashier,STORES
4191,9102516805640012,10/15/1997,Produce,Produce Clerk,STORES
4192,9120063105640009,10/17/1997,Produce,Produce Clerk,STORES
4193,1371060106640017,10/17/1997,Meats,Meat Cutter,STORES
4194,1207210106640001,10/17/1997,Bakery,Baker,STORES
4196,3305230206640006,10/18/1997,Bakery,Baker,STORES
4197,3278044406640015,10/19/1997,Bakery,Baker,STORES
4198,9112030406640002,10/19/1997,Produce,Produce Clerk,STORES
4200,6309024906640007,10/21/1997,Produce,Produce Clerk,STORES
4201,6303015306640011,10/23/1997,Produce,Produce Clerk,STORES
4202,3509021706640003,10/26/1997,Bakery,Baker,STORES
4204,5302272106640005,10/28/1997,Bakery,Baker,STORES
4205,8108056306640012,10/29/1997,Bakery,Baker,STORES
4206,3209126506640006,10/30/1997,Bakery,Baker,STORES
4207,7324086706640009,10/31/1997,Produce,Produce Clerk,STORES
4208,3507044207640011,11/2/1997,Produce,Produce Clerk,STORES
4209,1105040307640006,11/3/1997,Produce,Produce Clerk,STORES
4211,3312150507640011,11/4/1997,Produce,Produce Clerk,STORES
4213,2101085207640006,11/8/1997,Bakery,Baker,STORES
4214,6304071307640014,11/8/1997,Bakery,Baker,STORES
4216,1114085207640014,11/8/1997,Bakery,Baker,STORES
4217,1805061407640019,11/9/1997,Produce,Produce Clerk,STORES
4218,3215075507640015,11/9/1997,Bakery,Baker,STORES
4219,6407051607640008,11/10/1997,Produce,Produce Clerk,STORES
4220,3523176607640003,11/15/1997,Bakery,Baker,STORES
4222,7105076707640001,11/16/1997,Bakery,Baker,STORES
4224,6304163007640005,11/17/1997,Produce,Produce Clerk,STORES
4225,9171014108640016,11/18/1997,Produce,Produce Clerk,STORES
4226,3274010408640004,11/20/1997,Bakery,Baker,STORES
4227,3602274608640002,11/21/1997,Bakery,Baker,STORES
4228,3173061008640016,11/23/1997,Bakery,Baker,STORES
4229,1103231608640006,11/26/1997,Bakery,Baker,STORES
4231,2172032108640019,11/29/1997,Bakery,Baker,STORES
4233,6502042208640013,11/29/1997,Customer Service,Cashier,STORES
4236,9108346808640008,12/3/1997,Customer Service,Cashier,STORES
4240,7318340309640002,12/6/1997,Bakery,Baker,STORES
4241,8107015009640015,12/9/1997,Bakery,Baker,STORES
4243,1811041409640013,12/12/1997,Bakery,Baker,STORES
4244,6212035409640008,12/12/1997,Bakery,Baker,STORES
4245,9105105709640012,12/13/1997,Produce,Produce Clerk,STORES
4246,3522235809640013,12/14/1997,Bakery,Baker,STORES
4247,7107042009640012,12/15/1997,Customer Service,Cashier,STORES
4249,7602152209640015,12/16/1997,Produce,Produce Clerk,STORES
4251,7501212509640009,12/17/1997,Bakery,Baker,STORES
4253,3312017009640008,12/20/1997,Bakery,Baker,STORES
4255,1808060910640010,12/25/1997,Produce,Produce Clerk,STORES
4256,6305041210640013,12/26/1997,Bakery,Baker,STORES
4257,1210185210640001,12/26/1997,Bakery,Baker,STORES
4258,5302235110640013,12/26/1997,Produce,Produce Clerk,STORES
4260,9203111410640018,12/27/1997,Produce,Produce Clerk,STORES
4261,6203145410640001,12/27/1997,Produce,Produce Clerk,STORES
4264,1224091710640015,12/29/1997,Bakery,Baker,STORES
4266,9206131710640007,12/29/1997,Bakery,Baker,STORES
4267,6402035810640010,12/30/1997,Bakery,Baker,STORES
4268,3205095810640016,12/30/1997,Bakery,Baker,STORES
4269,1371022210640009,1/1/1998,Produce,Produce Clerk,STORES
4270,1271132510640012,1/2/1998,Bakery,Baker,STORES
4273,9104014411640017,1/7/1998,Bakery,Baker,STORES
4274,3507024911640008,1/10/1998,Bakery,Baker,STORES
4275,6302164911640009,1/10/1998,Produce,Produce Clerk,STORES
4279,1104211811640010,1/15/1998,Bakery,Baker,STORES
4280,1311025811640005,1/15/1998,Produce,Produce Clerk,STORES
4282,3503012411640018,1/18/1998,Produce,Produce Clerk,STORES
4283,1101136411640017,1/18/1998,Produce,Produce Clerk,STORES
4285,6104196511640001,1/19/1998,Bakery,Baker,STORES
4286,6305026711640001,1/20/1998,Bakery,Baker,STORES
4287,1204276911640007,1/21/1998,Bakery,Baker,STORES
4288,3504102911640014,1/21/1998,Bakery,Baker,STORES
4289,3326190212640015,1/22/1998,Bakery,Baker,STORES
4292,3604270812640002,1/25/1998,Bakery,Baker,STORES
4295,3526015112640009,1/27/1998,Customer Service,Cashier,STORES
4297,3217151112640010,1/27/1998,Bakery,Baker,STORES
4299,3312115212640010,1/28/1998,Produce,Produce Clerk,STORES
4300,3508095312640019,1/28/1998,Bakery,Baker,STORES
4301,1506121512640019,1/29/1998,Meats,Meat Cutter,STORES
4302,7501105912640017,1/31/1998,Bakery,Baker,STORES
4305,9115012112640001,2/1/1998,Produce,Produce Clerk,STORES
4306,1613066312640011,2/2/1998,Bakery,Baker,STORES
4307,3271022212640001,2/2/1998,Produce,Produce Clerk,STORES
4308,3525016412640008,2/3/1998,Bakery,Baker,STORES
4309,5271026412640016,2/3/1998,Produce,Produce Clerk,STORES
4311,7314096812640011,2/5/1998,Bakery,Baker,STORES
4312,1609120601650006,2/10/1998,Customer Service,Cashier,STORES
4313,1404085101650008,2/12/1998,Produce,Produce Clerk,STORES
4314,1810065601650016,2/15/1998,Produce,Produce Clerk,STORES
4321,8205094902650004,2/28/1998,Produce,Produce Clerk,STORES
4322,1410091102650018,3/1/1998,Produce,Produce Clerk,STORES
4324,9203161702650019,3/4/1998,Produce,Produce Clerk,STORES
4325,1607015902650001,3/5/1998,Bakery,Baker,STORES
4326,3274016202650014,3/7/1998,Produce,Produce Clerk,STORES
4327,6302026202650008,3/7/1998,Bakery,Baker,STORES
4328,1373016402650004,3/8/1998,Bakery,Baker,STORES
4329,1214216602650008,3/9/1998,Produce,Produce Clerk,STORES
4330,1220112602650017,3/9/1998,Bakery,Baker,STORES
4331,1971046802650004,3/10/1998,Produce,Produce Clerk,STORES
4332,7202040103650004,3/11/1998,Produce,Produce Clerk,STORES
4333,1108064103650011,3/11/1998,Dairy,Dairy Person,STORES
4334,3312120403650016,3/12/1998,Produce,Produce Clerk,STORES
4335,3217134603650005,3/13/1998,Produce,Produce Clerk,STORES
4338,9120061103650014,3/16/1998,Produce,Produce Clerk,STORES
4341,1209156003650012,3/21/1998,Produce,Produce Clerk,STORES
4342,7402106603650009,3/24/1998,Customer Service,Cashier,STORES
4343,3214032703650004,3/25/1998,Bakery,Baker,STORES
4348,9210241104650018,4/1/1998,Bakery,Baker,STORES
4349,3312192504650002,4/9/1998,Produce,Produce Clerk,STORES
4350,3273286504650004,4/9/1998,Bakery,Baker,STORES
4351,3205316604650011,4/9/1998,Meats,Meat Cutter,STORES
4352,5302222604650015,4/9/1998,Produce,Produce Clerk,STORES
4355,5310184205650018,4/13/1998,Bakery,Baker,STORES
4358,1404204405650016,4/14/1998,Bakery,Baker,STORES
4360,7314081105650008,4/17/1998,Produce,Produce Clerk,STORES
4361,8203085005650013,4/17/1998,Customer Service,Cashier,STORES
4362,3506255105650003,4/17/1998,Dairy,Dairy Person,STORES
4363,5108045305650006,4/18/1998,Customer Service,Cashier,STORES
4364,3317081605650007,4/20/1998,Produce,Produce Clerk,STORES
4365,1215075805650010,4/21/1998,Bakery,Baker,STORES
4367,7208031905650007,4/22/1998,Produce,Produce Clerk,STORES
4368,7501242505650013,4/25/1998,Produce,Produce Clerk,STORES
4369,6105216805650002,4/26/1998,Produce,Produce Clerk,STORES
4372,5204070506650002,4/30/1998,Customer Service,Cashier,STORES
4375,7313130506650017,4/30/1998,Bakery,Baker,STORES
4376,7210070506650018,4/30/1998,Dairy,Dairy Person,STORES
4378,3509111806650003,5/7/1998,Produce,Produce Clerk,STORES
4379,8204286206650012,5/9/1998,Customer Service,Cashier,STORES
4380,1809046106650002,5/9/1998,Produce,Produce Clerk,STORES
4383,1606032706650012,5/12/1998,Produce,Produce Clerk,STORES
4384,3276052706650008,5/12/1998,Customer Service,Cashier,STORES
4385,9205216706650006,5/12/1998,Dairy,Dairy Person,STORES
4386,3578046906650011,5/13/1998,Bakery,Baker,STORES
4387,3205306806650010,5/13/1998,Dairy,Dairy Person,STORES
4392,1205160907650016,5/18/1998,Customer Service,Cashier,STORES
4393,6408081007650003,5/19/1998,Dairy,Dairy Person,STORES
4395,1704155207650017,5/20/1998,Bakery,Baker,STORES
4396,3511111507650006,5/22/1998,Bakery,Baker,STORES
4397,3208211707650007,5/23/1998,Dairy,Dairy Person,STORES
4398,8105016407650011,5/26/1998,Customer Service,Cashier,STORES
4399,9112296307650003,5/26/1998,Produce,Produce Clerk,STORES
4402,1404116507650016,5/27/1998,Produce,Produce Clerk,STORES
4403,6202142607650018,5/27/1998,Dairy,Dairy Person,STORES
4404,3515132607650007,5/27/1998,Customer Service,Cashier,STORES
4405,5306136707650013,5/28/1998,Dairy,Dairy Person,STORES
4407,2101123007650003,5/30/1998,Bakery,Baker,STORES
4410,8206034308650006,6/1/1998,Dairy,Dairy Person,STORES
4411,3576014508650002,6/2/1998,Customer Service,Cashier,STORES
4413,6402134808650010,6/3/1998,Produce,Produce Clerk,STORES
4414,6205024808650013,6/3/1998,Produce,Produce Clerk,STORES
4416,1309030908650007,6/4/1998,Customer Service,Cashier,STORES
4417,3201011308650007,6/6/1998,Bakery,Baker,STORES
4418,1801075508650015,6/7/1998,Dairy,Dairy Person,STORES
4420,1302111608650016,6/8/1998,Dairy,Dairy Person,STORES
4421,6213106108650016,6/10/1998,Produce,Produce Clerk,STORES
4422,1117086008650001,6/10/1998,Produce,Produce Clerk,STORES
4423,3215102208650012,6/11/1998,Produce,Produce Clerk,STORES
4424,9117072408650018,6/12/1998,Dairy,Dairy Person,STORES
4425,9111026708650007,6/13/1998,Bakery,Baker,STORES
4426,3171036708650016,6/13/1998,Bakery,Baker,STORES
4427,1606126608650006,6/13/1998,Meats,Meat Cutter,STORES
4428,7603037108650018,6/15/1998,Dairy,Dairy Person,STORES
4429,7106060309650006,6/17/1998,Dairy,Dairy Person,STORES
4433,5104065309650014,6/22/1998,Dairy,Dairy Person,STORES
4435,7203141309650019,6/22/1998,Customer Service,Cashier,STORES
4436,9206075509650006,6/23/1998,Bakery,Baker,STORES
4438,1505081609650010,6/24/1998,Dairy,Dairy Person,STORES
4441,1371056209650011,6/27/1998,Bakery,Baker,STORES
4443,3307116809650019,6/30/1998,Bakery,Baker,STORES
4444,6105214210650004,7/2/1998,Customer Service,Cashier,STORES
4446,3513190310650005,7/3/1998,Produce,Produce Clerk,STORES
4447,3522130410650014,7/3/1998,Bakery,Baker,STORES
4452,5204081010650017,7/7/1998,Customer Service,Cashier,STORES
4453,1505115110650005,7/7/1998,Produce,Produce Clerk,STORES
4454,6172011110650001,7/7/1998,Dairy,Dairy Person,STORES
4455,6101165410650015,7/9/1998,Produce,Produce Clerk,STORES
4456,7204105710650019,7/10/1998,Bakery,Baker,STORES
4457,1809041710650013,7/10/1998,Dairy,Dairy Person,STORES
4459,7306152410650004,7/14/1998,Bakery,Baker,STORES
4460,3305194411650012,7/20/1998,Produce,Produce Clerk,STORES
4462,9112290711650008,7/21/1998,Bakery,Baker,STORES
4463,3523050811650019,7/22/1998,Bakery,Baker,STORES
4464,3304205111650013,7/23/1998,Dairy,Dairy Person,STORES
4467,8105035211650017,7/24/1998,Produce,Produce Clerk,STORES
4468,7207151411650001,7/25/1998,Bakery,Baker,STORES
4469,6111061911650004,7/28/1998,Dairy,Dairy Person,STORES
4470,3515036211650011,7/29/1998,Produce,Produce Clerk,STORES
4471,6306022311650014,7/30/1998,Customer Service,Cashier,STORES
4472,9112206611650004,7/31/1998,Meats,Meat Cutter,STORES
4475,9108074412650007,8/5/1998,Customer Service,Cashier,STORES
4476,1871054712650016,8/6/1998,Dairy,Dairy Person,STORES
4477,6172054712650009,8/6/1998,Bakery,Baker,STORES
4483,3324095612650010,8/11/1998,Produce,Produce Clerk,STORES
4484,7371152012650009,8/13/1998,Customer Service,Cashier,STORES
4485,1405126012650019,8/13/1998,Dairy,Dairy Person,STORES
4487,9123282312650004,8/15/1998,Meats,Meat Cutter,STORES
4489,5319096512650005,8/16/1998,Dairy,Dairy Person,STORES
4490,3522142812650008,8/17/1998,Produce,Produce Clerk,STORES
4492,3571030901660005,8/24/1998,Produce,Produce Clerk,STORES
4494,3672042001660011,8/29/1998,Customer Service,Cashier,STORES
4498,7326096401660001,9/1/1998,Produce,Produce Clerk,STORES
4499,3218056601660003,9/2/1998,Bakery,Baker,STORES
4502,9201433001660012,9/4/1998,Produce,Produce Clerk,STORES
4503,9206047101660009,9/4/1998,Bakery,Baker,STORES
4504,9113060402660006,9/6/1998,Produce,Produce Clerk,STORES
4507,3510255002660011,9/10/1998,Dairy,Dairy Person,STORES
4508,3329071202660003,9/11/1998,Produce,Produce Clerk,STORES
4509,6401055502660009,9/12/1998,Bakery,Baker,STORES
4511,7208085602660008,9/13/1998,Produce,Produce Clerk,STORES
4513,7411111602660012,9/13/1998,Produce,Produce Clerk,STORES
4515,3206181802660017,9/14/1998,Bakery,Baker,STORES
4516,3512126002660005,9/15/1998,Dairy,Dairy Person,STORES
4518,8172042602660007,9/18/1998,Bakery,Baker,STORES
4519,6103046802660017,9/19/1998,Bakery,Baker,STORES
4520,1311064203660004,9/20/1998,Bakery,Baker,STORES
4521,6204034803660007,9/23/1998,Dairy,Dairy Person,STORES
4522,1608051203660012,9/25/1998,Dairy,Dairy Person,STORES
4523,7471101603660003,9/27/1998,Bakery,Baker,STORES
4524,7326175703660015,9/28/1998,Customer Service,Cashier,STORES
4526,1673066303660002,10/1/1998,Bakery,Baker,STORES
4527,3674034104660003,10/6/1998,Bakery,Baker,STORES
4528,3201110204660019,10/6/1998,Bakery,Baker,STORES
4529,3507054104660006,10/6/1998,Bakery,Baker,STORES
4530,3602160404660009,10/7/1998,Produce,Produce Clerk,STORES
4531,8101120704660014,10/9/1998,Dairy,Dairy Person,STORES
4532,1501091104660003,10/11/1998,Produce,Produce Clerk,STORES
4533,6407121104660002,10/11/1998,Bakery,Baker,STORES
4535,5301071504660010,10/13/1998,Bakery,Baker,STORES
4536,1304145904660014,10/15/1998,Dairy,Dairy Person,STORES
4537,1208111904660002,10/15/1998,Customer Service,Cashier,STORES
4538,3207025804660017,10/15/1998,Produce,Produce Clerk,STORES
4541,3211222304660001,10/18/1998,Bakery,Baker,STORES
4542,1705022604660004,10/19/1998,Bakery,Baker,STORES
4543,1224016804660019,10/20/1998,Produce,Produce Clerk,STORES
4545,9127074405660008,10/23/1998,Dairy,Dairy Person,STORES
4547,9122025305660010,10/28/1998,Bakery,Baker,STORES
4551,1112095805660003,10/31/1998,Bakery,Baker,STORES
4552,3310132305660010,11/2/1998,Meats,Meat Cutter,STORES
4554,1501066405660008,11/3/1998,Bakery,Baker,STORES
4556,3301212605660019,11/4/1998,Dairy,Dairy Person,STORES
4561,1803180906660007,11/11/1998,Produce,Produce Clerk,STORES
4562,9205241106660019,11/12/1998,Meats,Meat Cutter,STORES
4563,5311225106660011,11/12/1998,Bakery,Baker,STORES
4564,1312041706660017,11/16/1998,Dairy,Dairy Person,STORES
4568,1118042406660009,11/19/1998,Produce,Produce Clerk,STORES
4569,1271186506660002,11/20/1998,Bakery,Baker,STORES
4571,9123106806660012,11/21/1998,Bakery,Baker,STORES
4572,3514042706660003,11/21/1998,Bakery,Baker,STORES
4573,7308032906660018,11/22/1998,Bakery,Baker,STORES
